account,amount,location,date,tid,transaction_type
245,12.95,MA,2017-08-04,8245,exp
246,36.9,AZ,2017-08-04,8246,pay
247,38.85,CA,2017-08-04,8247,exp
248,31.08,FL,2017-08-04,8248,pay
249,10.36,PA,2017-08-04,8249,exp
250,9.5,TX,2017-08-04,8250,pay
251,12.95,KY,2017-08-04,8251,exp
252,38.85,WA,2017-08-04,8252,pay
253,49.95,CA,2017-08-04,8253,exp
254,25.9,CA,2017-08-04,8254,pay
255,12.95,CA,2017-08-04,8255,exp
256,38.85,CO,2017-08-04,8256,pay
257,12.95,KS,2017-08-04,8257,exp
258,12.95,IA,2017-08-04,8258,pay
259,38.85,MD,2017-08-04,8259,exp
260,12.95,KY,2017-08-04,8260,pay
261,12.95,NY,2017-08-04,8261,exp
262,38.85,CA,2017-08-04,8262,pay
263,49.95,GA,2017-08-04,8263,exp
264,49.95,WA,2017-08-04,8264,pay
265,25.9,AZ,2017-08-04,8265,exp
266,49.95,AZ,2017-08-04,8266,pay
267,12.95,CT,2017-08-04,8267,exp
268,36.26,IL,2017-08-04,8268,pay
269,59.4,VA,2017-08-04,8269,exp
270,38.85,CO,2017-08-04,8270,pay
271,38.85,LA,2017-08-04,8271,exp
272,23.31,CO,2017-08-04,8272,pay
273,12.95,WA,2017-08-04,8273,exp
274,25.9,CT,2017-08-04,8274,pay
275,31.08,OK,2017-08-04,8275,exp
276,12.95,CO,2017-08-04,8276,pay
277,38.85,CO,2017-08-04,8277,exp
278,11.01,MD,2017-08-04,8278,pay
279,38.85,MA,2017-08-04,8279,exp
280,38.85,CA,2017-08-04,8280,pay
281,38.85,CA,2017-08-04,8281,exp
282,12.95,CA,2017-08-04,8282,pay
283,12.95,TN,2017-08-04,8283,exp
284,38.85,PA,2017-08-04,8284,pay
285,49.95,GA,2017-08-04,8285,exp
286,38.85,CA,2017-08-04,8286,pay
287,36.9,AZ,2017-08-04,8287,exp
288,12.95,GA,2017-08-04,8288,pay
289,38.85,PA,2017-08-04,8289,exp
290,38.85,CA,2017-08-04,8290,pay
291,10.36,NY,2017-08-04,8291,exp
292,49.95,MA,2017-08-04,8292,pay
293,38.85,PA,2017-08-04,8293,exp
294,38.85,NY,2017-08-04,8294,pay
295,12.95,GA,2017-08-04,8295,exp
296,38.85,CT,2017-08-04,8296,pay
297,31.08,TN,2017-08-04,8297,exp
298,38.85,OR,2017-08-04,8298,pay
299,12.95,AZ,2017-08-04,8299,exp
300,31.08,NJ,2017-08-04,8300,pay
301,49.95,VT,2017-08-04,8301,exp
302,12.95,FL,2017-08-04,8302,pay
303,12.95,TX,2017-08-04,8303,exp
304,38.85,CA,2017-08-04,8304,pay
305,12.95,WI,2017-08-04,8305,exp
306,12.95,TX,2017-08-04,8306,pay
307,49.95,CA,2017-08-04,8307,exp
308,38.85,LA,2017-08-04,8308,pay
309,25.9,CT,2017-08-04,8309,exp
310,38.85,CA,2017-08-04,8310,pay
311,10.36,NJ,2017-08-04,8311,exp
312,38.85,FL,2017-08-04,8312,pay
313,24.95,FL,2017-08-04,8313,exp
314,0,LA,2017-08-04,8314,pay
315,12.95,AZ,2017-08-04,8315,exp
316,10.36,CA,2017-08-04,8316,pay
317,38.85,TX,2017-08-04,8317,exp
318,12.95,NJ,2017-08-04,8318,pay
319,38.85,TX,2017-08-04,8319,exp
320,49.95,MO,2017-08-04,8320,pay
321,0,LA,2017-08-04,8321,exp
322,38.85,IL,2017-08-04,8322,pay
323,12.95,NC,2017-08-04,8323,exp
324,12.95,AL,2017-08-04,8324,pay
325,25.9,CA,2017-08-04,8325,exp
326,11.01,NC,2017-08-04,8326,pay
327,38.85,CA,2017-08-04,8327,exp
328,49.95,PA,2017-08-04,8328,pay
329,49.95,MD,2017-08-04,8329,exp
330,38.85,VA,2017-08-04,8330,pay
331,0,TN,2017-08-04,8331,exp
332,11.01,NC,2017-08-04,8332,pay
333,38.85,OR,2017-08-04,8333,exp
334,49.95,NY,2017-08-04,8334,pay
335,25.9,NY,2017-08-04,8335,exp
336,12.95,CA,2017-08-04,8336,pay
337,38.85,CA,2017-08-04,8337,exp
338,38.85,GA,2017-08-04,8338,pay
339,20.72,WI,2017-08-04,8339,exp
340,12.95,MI,2017-08-04,8340,pay
341,38.85,CA,2017-08-04,8341,exp
342,12.95,MS,2017-08-04,8342,pay
343,38.85,AL,2017-08-04,8343,exp
344,39.96,PA,2017-08-04,8344,pay
345,12.95,AL,2017-08-04,8345,exp
346,12.95,IA,2017-08-04,8346,pay
347,0,LA,2017-08-04,8347,exp
348,12.95,CA,2017-08-04,8348,pay
349,38.85,VA,2017-08-04,8349,exp
350,38.85,NV,2017-08-04,8350,pay
351,38.85,VA,2017-08-04,8351,exp
352,25.9,IA,2017-08-04,8352,pay
353,38.85,NM,2017-08-04,8353,exp
354,12.95,PA,2017-08-04,8354,pay
355,38.85,IL,2017-08-04,8355,exp
356,25.9,FL,2017-08-04,8356,pay
357,12.95,AZ,2017-08-04,8357,exp
358,49.95,KY,2017-08-04,8358,pay
359,10.36,CA,2017-08-04,8359,exp
360,38.85,IL,2017-08-04,8360,pay
361,36.26,OR,2017-08-04,8361,exp
362,38.85,CA,2017-08-04,8362,pay
363,12.95,PA,2017-08-04,8363,exp
364,12.95,WA,2017-08-04,8364,pay
365,38.85,VA,2017-08-04,8365,exp
366,12.95,WA,2017-08-04,8366,pay
367,38.85,CA,2017-08-04,8367,exp
368,49.95,NE,2017-08-04,8368,pay
369,31.08,CA,2017-08-04,8369,exp
370,31.08,AR,2017-08-04,8370,pay
371,49.95,NM,2017-08-04,8371,exp
372,12.95,WA,2017-08-04,8372,pay
373,0,LA,2017-08-04,8373,exp
374,36.26,CT,2017-08-04,8374,pay
375,38.85,NM,2017-08-04,8375,exp
376,12.95,OR,2017-08-04,8376,pay
377,38.85,CA,2017-08-04,8377,exp
378,12.95,UT,2017-08-04,8378,pay
379,0,LA,2017-08-04,8379,exp
380,12.95,CA,2017-08-04,8380,pay
381,25.9,NJ,2017-08-04,8381,exp
382,38.85,ME,2017-08-04,8382,pay
383,38.85,VA,2017-08-04,8383,exp
384,11.01,TX,2017-08-04,8384,pay
385,38.85,CA,2017-08-04,8385,exp
386,38.85,WA,2017-08-04,8386,pay
387,12.95,MI,2017-08-04,8387,exp
388,12.95,OH,2017-08-04,8388,pay
389,0,LA,2017-08-04,8389,exp
390,38.85,OR,2017-08-04,8390,pay
391,38.85,TX,2017-08-04,8391,exp
392,38.85,AL,2017-08-04,8392,pay
393,38.85,AK,2017-08-04,8393,exp
394,12.95,CA,2017-08-04,8394,pay
395,38.85,MA,2017-08-04,8395,exp
396,10.36,CA,2017-08-04,8396,pay
397,38.85,NE,2017-08-04,8397,exp
398,38.85,FL,2017-08-04,8398,pay
399,11.01,TX,2017-08-04,8399,exp
400,38.85,NJ,2017-08-04,8400,pay
401,38.85,MI,2017-08-04,8401,exp
402,38.85,CA,2017-08-04,8402,pay
403,49.95,MI,2017-08-04,8403,exp
404,25.9,CA,2017-08-04,8404,pay
405,0,LA,2017-08-04,8405,exp
406,49.95,SC,2017-08-04,8406,pay
407,49.95,IL,2017-08-04,8407,exp
408,49.95,IL,2017-08-04,8408,pay
409,38.85,GA,2017-08-04,8409,exp
410,23.3,CA,2017-08-04,8410,pay
411,38.85,TX,2017-08-04,8411,exp
412,10.36,VA,2017-08-04,8412,pay
413,12.95,PA,2017-08-04,8413,exp
414,12.95,LA,2017-08-04,8414,pay
415,12.95,NC,2017-08-04,8415,exp
416,10.36,CA,2017-08-04,8416,pay
417,25.9,CA,2017-08-04,8417,exp
418,38.85,NC,2017-08-04,8418,pay
419,10.36,TX,2017-08-04,8419,exp
420,12.95,MI,2017-08-04,8420,pay
421,39.96,WI,2017-08-04,8421,exp
422,12.95,PA,2017-08-04,8422,pay
423,12.95,TX,2017-08-04,8423,exp
424,49.95,FL,2017-08-04,8424,pay
425,20.72,PA,2017-08-04,8425,exp
426,38.85,NJ,2017-08-04,8426,pay
427,12.95,OH,2017-08-04,8427,exp
428,38.85,TX,2017-08-04,8428,pay
429,12.95,OH,2017-08-04,8429,exp
430,38.85,FL,2017-08-04,8430,pay
431,38.85,OH,2017-08-04,8431,exp
432,49.95,OH,2017-08-04,8432,pay
433,38.85,MO,2017-08-04,8433,exp
434,38.85,IL,2017-08-04,8434,pay
435,38.85,PA,2017-08-04,8435,exp
436,38.85,CA,2017-08-04,8436,pay
437,12.95,TX,2017-08-04,8437,exp
438,12.95,NM,2017-08-04,8438,pay
439,38.85,NM,2017-08-04,8439,exp
440,10.36,VA,2017-08-04,8440,pay
441,12.95,CO,2017-08-04,8441,exp
442,38.85,FL,2017-08-04,8442,pay
443,12.95,MO,2017-08-04,8443,exp
444,49.95,CT,2017-08-04,8444,pay
445,38.85,AZ,2017-08-04,8445,exp
446,49.95,CA,2017-08-04,8446,pay
447,49.95,WA,2017-08-04,8447,exp
448,12.95,GA,2017-08-04,8448,pay
449,49.95,CA,2017-08-04,8449,exp
450,12.95,NJ,2017-08-04,8450,pay
451,12.95,GA,2017-08-04,8451,exp
452,38.85,CA,2017-08-04,8452,pay
453,38.85,MD,2017-08-04,8453,exp
454,12.95,MI,2017-08-04,8454,pay
455,38.85,MO,2017-08-04,8455,exp
456,38.85,NY,2017-08-04,8456,pay
457,38.85,CA,2017-08-04,8457,exp
458,38.85,TN,2017-08-04,8458,pay
459,38.85,FL,2017-08-04,8459,exp
460,12.95,CA,2017-08-04,8460,pay
461,49.95,CT,2017-08-04,8461,exp
462,38.85,VA,2017-08-04,8462,pay
463,25.9,OH,2017-08-04,8463,exp
464,10.36,KY,2017-08-04,8464,pay
465,12.95,GA,2017-08-04,8465,exp
466,10.36,CA,2017-08-04,8466,pay
467,38.85,VA,2017-08-04,8467,exp
468,38.85,MN,2017-08-04,8468,pay
469,20.72,NC,2017-08-04,8469,exp
470,38.85,MA,2017-08-04,8470,pay
471,38.85,OK,2017-08-04,8471,exp
472,38.85,OH,2017-08-04,8472,pay
473,38.85,FL,2017-08-04,8473,exp
474,38.85,SC,2017-08-04,8474,pay
475,12.95,NY,2017-08-04,8475,exp
476,0,LA,2017-08-04,8476,pay
477,38.85,NM,2017-08-04,8477,exp
478,38.85,CA,2017-08-04,8478,pay
479,12.95,NY,2017-08-04,8479,exp
480,39.96,NY,2017-08-04,8480,pay
481,38.85,CO,2017-08-04,8481,exp
482,12.95,FL,2017-08-04,8482,pay
483,38.85,VA,2017-08-04,8483,exp
484,38.85,NC,2017-08-04,8484,pay
485,12.95,NM,2017-08-04,8485,exp
486,12.95,GA,2017-08-04,8486,pay
487,12.95,TX,2017-08-04,8487,exp
488,20.72,AZ,2017-08-04,8488,pay
489,38.85,NY,2017-08-04,8489,exp
490,10.36,NM,2017-08-04,8490,pay
491,38.85,NH,2017-08-04,8491,exp
492,25.9,CT,2017-08-04,8492,pay
493,12.95,FL,2017-08-04,8493,exp
494,10.36,MD,2017-08-04,8494,pay
495,11.01,FL,2017-08-04,8495,exp
496,38.85,OH,2017-08-04,8496,pay
497,39.96,TX,2017-08-04,8497,exp
498,59.4,VA,2017-08-04,8498,pay
499,38.85,CO,2017-08-04,8499,exp
500,38.85,NV,2017-08-04,8500,pay
501,10.36,NY,2017-08-04,8501,exp
502,25.9,VA,2017-08-04,8502,pay
503,12.95,NC,2017-08-04,8503,exp
504,12.95,NJ,2017-08-04,8504,pay
505,10.36,CT,2017-08-04,8505,exp
506,38.85,AL,2017-08-04,8506,pay
507,38.85,CA,2017-08-04,8507,exp
508,38.85,NY,2017-08-04,8508,pay
509,10.36,SC,2017-08-04,8509,exp
510,38.85,CA,2017-08-04,8510,pay
511,12.95,LA,2017-08-04,8511,exp
512,12.95,IL,2017-08-04,8512,pay
513,38.85,CA,2017-08-04,8513,exp
514,0,TN,2017-08-04,8514,pay
515,38.85,IN,2017-08-04,8515,exp
516,38.85,CA,2017-08-04,8516,pay
517,12.95,FL,2017-08-04,8517,exp
518,38.85,IN,2017-08-04,8518,pay
519,0,TN,2017-08-04,8519,exp
520,11.01,CA,2017-08-04,8520,pay
521,0,TN,2017-08-04,8521,exp
522,12.95,TX,2017-08-04,8522,pay
523,38.85,NV,2017-08-04,8523,exp
524,49.95,MN,2017-08-04,8524,pay
525,12.95,CO,2017-08-04,8525,exp
526,12.95,IA,2017-08-04,8526,pay
527,38.85,IL,2017-08-04,8527,exp
528,38.85,CA,2017-08-04,8528,pay
529,10.36,CA,2017-08-04,8529,exp
530,11.01,CA,2017-08-04,8530,pay
531,12.95,OR,2017-08-04,8531,exp
532,38.85,NM,2017-08-04,8532,pay
533,11.01,FL,2017-08-04,8533,exp
534,10.36,NY,2017-08-04,8534,pay
535,20.72,CA,2017-08-04,8535,exp
536,12.95,WA,2017-08-04,8536,pay
537,12.95,CA,2017-08-04,8537,exp
538,12.95,NC,2017-08-04,8538,pay
539,49.95,CA,2017-08-04,8539,exp
540,49.95,SD,2017-08-04,8540,pay
541,38.85,CA,2017-08-04,8541,exp
542,12.95,CA,2017-08-04,8542,pay
543,38.85,CA,2017-08-04,8543,exp
544,38.85,WA,2017-08-04,8544,pay
545,38.85,CA,2017-08-04,8545,exp
546,11.01,TX,2017-08-04,8546,pay
547,25.9,IL,2017-08-04,8547,exp
548,49.95,AL,2017-08-04,8548,pay
549,38.85,CA,2017-08-04,8549,exp
550,38.85,WA,2017-08-04,8550,pay
551,31.08,IN,2017-08-04,8551,exp
552,38.85,IL,2017-08-04,8552,pay
553,49.95,DC,2017-08-04,8553,exp
554,12.95,CA,2017-08-04,8554,pay
555,49.95,MA,2017-08-04,8555,exp
556,38.85,WA,2017-08-04,8556,pay
557,49.95,MI,2017-08-04,8557,exp
558,38.85,PA,2017-08-04,8558,pay
559,12.95,MA,2017-08-04,8559,exp
560,38.85,NY,2017-08-04,8560,pay
561,49.95,NY,2017-08-04,8561,exp
562,38.85,CA,2017-08-04,8562,pay
563,12.95,GA,2017-08-04,8563,exp
564,12.95,AZ,2017-08-04,8564,pay
565,12.95,NY,2017-08-04,8565,exp
566,10.36,WA,2017-08-04,8566,pay
567,59.4,TX,2017-08-04,8567,exp
568,49.95,CA,2017-08-04,8568,pay
569,12.95,NY,2017-08-04,8569,exp
570,38.85,CA,2017-08-04,8570,pay
571,38.85,VA,2017-08-04,8571,exp
572,12.95,CA,2017-08-04,8572,pay
573,12.95,OH,2017-08-04,8573,exp
574,49.95,CA,2017-08-04,8574,pay
575,12.95,NV,2017-08-04,8575,exp
576,25.9,WA,2017-08-04,8576,pay
577,12.95,IL,2017-08-04,8577,exp
578,49.95,NV,2017-08-04,8578,pay
579,38.85,CA,2017-08-04,8579,exp
580,10.36,FL,2017-08-04,8580,pay
581,38.85,CA,2017-08-04,8581,exp
582,23.3,CA,2017-08-04,8582,pay
583,12.95,AZ,2017-08-04,8583,exp
584,38.85,NC,2017-08-04,8584,pay
585,31.08,NY,2017-08-04,8585,exp
586,38.85,CA,2017-08-04,8586,pay
587,38.85,TX,2017-08-04,8587,exp
588,38.85,CA,2017-08-04,8588,pay
589,12.95,UT,2017-08-04,8589,exp
590,0,LA,2017-08-04,8590,pay
591,31.08,OH,2017-08-04,8591,exp
592,38.85,UT,2017-08-04,8592,pay
593,38.85,WI,2017-08-04,8593,exp
594,12.95,VA,2017-08-04,8594,pay
595,12.95,FL,2017-08-04,8595,exp
596,49.95,FL,2017-08-04,8596,pay
597,0,LA,2017-08-04,8597,exp
598,31.08,TN,2017-08-04,8598,pay
599,38.85,SC,2017-08-04,8599,exp
600,38.85,CA,2017-08-04,8600,pay
601,38.85,IL,2017-08-04,8601,exp
602,10.36,CA,2017-08-04,8602,pay
603,12.95,NV,2017-08-04,8603,exp
604,10.36,TN,2017-08-04,8604,pay
605,38.85,TX,2017-08-04,8605,exp
606,10.36,CA,2017-08-04,8606,pay
607,10.36,CA,2017-08-04,8607,exp
608,38.85,CA,2017-08-04,8608,pay
609,31.08,FL,2017-08-04,8609,exp
610,38.85,MI,2017-08-04,8610,pay
611,38.85,AL,2017-08-04,8611,exp
612,38.85,AL,2017-08-04,8612,pay
613,38.85,NY,2017-08-04,8613,exp
614,38.85,TX,2017-08-04,8614,pay
615,38.85,RI,2017-08-04,8615,exp
616,10.36,IL,2017-08-04,8616,pay
617,31.08,AZ,2017-08-04,8617,exp
618,38.85,GA,2017-08-04,8618,pay
619,12.95,CA,2017-08-04,8619,exp
620,31.08,CA,2017-08-04,8620,pay
621,12.95,FL,2017-08-04,8621,exp
622,38.85,TX,2017-08-04,8622,pay
623,12.95,AZ,2017-08-04,8623,exp
624,38.85,FL,2017-08-04,8624,pay
625,39.96,MS,2017-08-04,8625,exp
626,34.95,MN,2017-08-04,8626,pay
627,31.08,PA,2017-08-04,8627,exp
628,38.85,NJ,2017-08-04,8628,pay
629,38.85,GA,2017-08-04,8629,exp
630,25.9,OK,2017-08-04,8630,pay
631,12.95,CA,2017-08-04,8631,exp
632,38.85,TN,2017-08-04,8632,pay
633,12.95,LA,2017-08-04,8633,exp
634,38.85,MD,2017-08-04,8634,pay
635,0,CA,2017-08-04,8635,exp
636,38.85,CA,2017-08-04,8636,pay
637,38.85,GA,2017-08-04,8637,exp
638,10.36,KY,2017-08-04,8638,pay
639,12.95,FL,2017-08-04,8639,exp
640,38.85,CO,2017-08-04,8640,pay
641,10.36,TN,2017-08-04,8641,exp
642,38.85,CA,2017-08-04,8642,pay
643,38.85,IN,2017-08-04,8643,exp
644,38.85,AL,2017-08-04,8644,pay
645,38.85,NC,2017-08-04,8645,exp
646,38.85,NV,2017-08-04,8646,pay
647,38.85,FL,2017-08-04,8647,exp
648,25.9,FL,2017-08-04,8648,pay
649,38.85,SC,2017-08-04,8649,exp
650,49.95,TX,2017-08-04,8650,pay
651,12.95,CO,2017-08-04,8651,exp
652,38.85,CA,2017-08-04,8652,pay
653,12.95,CA,2017-08-04,8653,exp
654,38.85,WA,2017-08-04,8654,pay
655,49.95,CA,2017-08-04,8655,exp
656,38.85,MT,2017-08-04,8656,pay
657,20.72,CA,2017-08-04,8657,exp
658,31.08,CA,2017-08-04,8658,pay
659,34.95,FL,2017-08-04,8659,exp
660,20.72,TX,2017-08-04,8660,pay
661,38.85,IL,2017-08-04,8661,exp
662,10.36,TX,2017-08-04,8662,pay
663,49.95,NM,2017-08-04,8663,exp
664,31.08,NV,2017-08-04,8664,pay
665,12.95,CA,2017-08-04,8665,exp
666,12.95,CA,2017-08-04,8666,pay
667,12.95,CA,2017-08-04,8667,exp
668,10.36,NV,2017-08-04,8668,pay
669,38.85,NM,2017-08-04,8669,exp
670,10.36,CA,2017-08-04,8670,pay
671,38.85,NC,2017-08-04,8671,exp
672,12.95,NV,2017-08-04,8672,pay
673,38.85,MO,2017-08-04,8673,exp
674,49.95,CA,2017-08-04,8674,pay
675,12.95,NC,2017-08-04,8675,exp
676,49.95,MO,2017-08-04,8676,pay
677,38.85,OH,2017-08-04,8677,exp
678,49.95,TX,2017-08-04,8678,pay
679,10.36,CA,2017-08-04,8679,exp
680,38.85,WI,2017-08-04,8680,pay
681,38.85,TX,2017-08-04,8681,exp
682,38.85,WV,2017-08-04,8682,pay
683,12.95,NY,2017-08-04,8683,exp
684,49.95,NJ,2017-08-04,8684,pay
685,38.85,IN,2017-08-04,8685,exp
686,12.95,WY,2017-08-04,8686,pay
687,38.85,NC,2017-08-04,8687,exp
688,49.95,CA,2017-08-04,8688,pay
689,10.36,DC,2017-08-04,8689,exp
690,38.85,GA,2017-08-04,8690,pay
691,38.85,CA,2017-08-04,8691,exp
692,12.95,CT,2017-08-04,8692,pay
693,12.95,VA,2017-08-04,8693,exp
694,38.85,GA,2017-08-04,8694,pay
695,49.95,MN,2017-08-04,8695,exp
696,38.85,PA,2017-08-04,8696,pay
697,12.95,OK,2017-08-04,8697,exp
698,12.95,MN,2017-08-04,8698,pay
699,38.85,VA,2017-08-04,8699,exp
700,12.95,NH,2017-08-04,8700,pay
701,49.95,CA,2017-08-04,8701,exp
702,38.85,VA,2017-08-04,8702,pay
703,38.85,CA,2017-08-04,8703,exp
704,38.85,NY,2017-08-04,8704,pay
705,49.95,CA,2017-08-04,8705,exp
706,12.95,PA,2017-08-04,8706,pay
707,38.85,LA,2017-08-04,8707,exp
708,10.36,TX,2017-08-04,8708,pay
709,49.95,WA,2017-08-04,8709,exp
710,12.95,NJ,2017-08-04,8710,pay
711,49.95,FL,2017-08-04,8711,exp
712,12.95,MN,2017-08-04,8712,pay
713,38.85,MT,2017-08-04,8713,exp
714,38.85,AZ,2017-08-04,8714,pay
715,11.01,CA,2017-08-04,8715,exp
716,38.85,VA,2017-08-04,8716,pay
717,38.85,OH,2017-08-04,8717,exp
718,38.85,CA,2017-08-04,8718,pay
719,49.95,LA,2017-08-04,8719,exp
720,12.95,NY,2017-08-04,8720,pay
721,49.95,CA,2017-08-04,8721,exp
722,10.36,MN,2017-08-04,8722,pay
723,38.85,GA,2017-08-04,8723,exp
724,12.95,VA,2017-08-04,8724,pay
725,38.85,CA,2017-08-04,8725,exp
726,38.85,NY,2017-08-04,8726,pay
727,38.85,CA,2017-08-04,8727,exp
728,12.95,FL,2017-08-04,8728,pay
729,38.85,TX,2017-08-04,8729,exp
730,12.95,FL,2017-08-04,8730,pay
731,38.85,CO,2017-08-04,8731,exp
732,39.96,MA,2017-08-04,8732,pay
733,10.36,KY,2017-08-04,8733,exp
734,38.85,PA,2017-08-04,8734,pay
735,49.95,CA,2017-08-04,8735,exp
736,49.95,PA,2017-08-04,8736,pay
737,49.95,PA,2017-08-04,8737,exp
738,38.85,AZ,2017-08-04,8738,pay
739,31.08,MD,2017-08-04,8739,exp
740,38.85,CA,2017-08-04,8740,pay
741,31.08,NV,2017-08-04,8741,exp
742,38.85,TN,2017-08-04,8742,pay
743,38.85,OH,2017-08-04,8743,exp
744,38.85,NY,2017-08-04,8744,pay
745,38.85,NJ,2017-08-04,8745,exp
746,59.4,TX,2017-08-04,8746,pay
747,38.85,MD,2017-08-04,8747,exp
748,38.85,PA,2017-08-04,8748,pay
749,38.85,CA,2017-08-04,8749,exp
750,38.85,NY,2017-08-04,8750,pay
751,38.85,ID,2017-08-04,8751,exp
752,12.95,NH,2017-08-04,8752,pay
753,49.95,FL,2017-08-04,8753,exp
754,38.85,AK,2017-08-04,8754,pay
755,38.85,CA,2017-08-04,8755,exp
756,38.85,AK,2017-08-04,8756,pay
757,10.36,CA,2017-08-04,8757,exp
758,11.01,CA,2017-08-04,8758,pay
759,38.85,AZ,2017-08-04,8759,exp
760,38.85,HI,2017-08-04,8760,pay
761,38.85,MI,2017-08-04,8761,exp
762,38.85,HI,2017-08-04,8762,pay
763,38.85,PA,2017-08-04,8763,exp
764,12.95,WI,2017-08-04,8764,pay
765,38.85,GA,2017-08-04,8765,exp
766,49.95,CA,2017-08-04,8766,pay
767,10.36,MD,2017-08-04,8767,exp
768,38.85,NY,2017-08-04,8768,pay
769,25.9,PA,2017-08-04,8769,exp
770,12.95,FL,2017-08-04,8770,pay
771,25.9,KS,2017-08-04,8771,exp
772,38.85,CA,2017-08-04,8772,pay
773,49.95,VA,2017-08-04,8773,exp
774,25.9,AZ,2017-08-04,8774,pay
775,38.85,CA,2017-08-04,8775,exp
776,49.95,CA,2017-08-04,8776,pay
777,12.95,GA,2017-08-04,8777,exp
778,12.95,CA,2017-08-04,8778,pay
779,12.95,OR,2017-08-04,8779,exp
780,38.85,VA,2017-08-04,8780,pay
781,10.36,PA,2017-08-04,8781,exp
782,10.36,MD,2017-08-04,8782,pay
783,12.95,IL,2017-08-04,8783,exp
784,49.95,VA,2017-08-04,8784,pay
785,36.9,CA,2017-08-04,8785,exp
786,11.01,CA,2017-08-04,8786,pay
787,12.95,CA,2017-08-04,8787,exp
788,12.95,NJ,2017-08-04,8788,pay
789,10.36,NH,2017-08-04,8789,exp
790,38.85,NY,2017-08-04,8790,pay
791,12.95,CA,2017-08-04,8791,exp
792,38.85,NJ,2017-08-04,8792,pay
793,12.95,MD,2017-08-04,8793,exp
794,38.85,CA,2017-08-04,8794,pay
795,38.85,IL,2017-08-04,8795,exp
796,24.95,FL,2017-08-04,8796,pay
797,38.85,OR,2017-08-04,8797,exp
798,38.85,CA,2017-08-04,8798,pay
799,12.95,AZ,2017-08-04,8799,exp
800,12.95,IL,2017-08-04,8800,pay
801,49.95,PA,2017-08-04,8801,exp
802,38.85,AZ,2017-08-04,8802,pay
803,31.08,FL,2017-08-04,8803,exp
804,38.85,CT,2017-08-04,8804,pay
805,38.85,FL,2017-08-04,8805,exp
806,38.85,CA,2017-08-04,8806,pay
807,12.95,AL,2017-08-04,8807,exp
808,12.95,FL,2017-08-04,8808,pay
809,38.85,AR,2017-08-04,8809,exp
810,34.95,TX,2017-08-04,8810,pay
811,10.36,UT,2017-08-04,8811,exp
812,12.95,LA,2017-08-04,8812,pay
813,38.85,AZ,2017-08-04,8813,exp
814,38.85,TX,2017-08-04,8814,pay
815,38.85,CA,2017-08-04,8815,exp
816,38.85,CT,2017-08-04,8816,pay
817,38.85,TX,2017-08-04,8817,exp
818,38.85,CA,2017-08-04,8818,pay
819,49.95,GA,2017-08-04,8819,exp
820,38.85,AR,2017-08-04,8820,pay
821,12.95,CA,2017-08-04,8821,exp
822,12.95,AR,2017-08-04,8822,pay
823,12.95,LA,2017-08-04,8823,exp
824,38.85,CA,2017-08-04,8824,pay
825,12.95,TX,2017-08-04,8825,exp
826,31.08,AR,2017-08-04,8826,pay
827,12.95,CA,2017-08-04,8827,exp
828,12.95,MI,2017-08-04,8828,pay
829,10.36,TX,2017-08-04,8829,exp
830,38.85,IL,2017-08-04,8830,pay
831,10.36,TX,2017-08-04,8831,exp
832,31.08,CA,2017-08-04,8832,pay
833,38.85,CA,2017-08-04,8833,exp
834,38.85,CA,2017-08-04,8834,pay
835,25.9,CA,2017-08-04,8835,exp
836,12.95,NM,2017-08-04,8836,pay
837,38.85,WI,2017-08-04,8837,exp
838,38.85,NY,2017-08-04,8838,pay
839,12.95,IN,2017-08-04,8839,exp
840,12.95,CA,2017-08-04,8840,pay
841,59.4,MI,2017-08-04,8841,exp
842,11.65,FL,2017-08-04,8842,pay
843,38.85,CA,2017-08-04,8843,exp
844,38.85,CT,2017-08-04,8844,pay
845,38.85,MD,2017-08-04,8845,exp
846,38.85,CA,2017-08-04,8846,pay
847,12.95,AR,2017-08-04,8847,exp
848,12.95,TX,2017-08-04,8848,pay
849,31.08,GA,2017-08-04,8849,exp
850,12.95,CA,2017-08-04,8850,pay
851,12.95,FL,2017-08-04,8851,exp
852,12.95,CA,2017-08-04,8852,pay
853,38.85,TX,2017-08-04,8853,exp
854,49.95,IL,2017-08-04,8854,pay
855,12.95,GA,2017-08-04,8855,exp
856,11.01,MT,2017-08-04,8856,pay
857,12.95,MI,2017-08-04,8857,exp
858,38.85,MI,2017-08-04,8858,pay
859,38.85,WA,2017-08-04,8859,exp
860,12.95,NV,2017-08-04,8860,pay
861,31.08,NJ,2017-08-04,8861,exp
862,12.95,CA,2017-08-04,8862,pay
863,38.85,TX,2017-08-04,8863,exp
864,38.85,CO,2017-08-04,8864,pay
865,38.85,TX,2017-08-04,8865,exp
866,31.08,NJ,2017-08-04,8866,pay
867,38.85,WA,2017-08-04,8867,exp
868,11.01,CA,2017-08-04,8868,pay
869,38.85,KS,2017-08-04,8869,exp
870,49.95,MO,2017-08-04,8870,pay
871,38.85,FL,2017-08-04,8871,exp
872,25.9,GA,2017-08-04,8872,pay
873,34.95,NY,2017-08-04,8873,exp
874,12.95,MI,2017-08-04,8874,pay
875,49.95,CA,2017-08-04,8875,exp
876,49.95,GA,2017-08-04,8876,pay
877,10.36,TN,2017-08-04,8877,exp
878,25.9,TX,2017-08-04,8878,pay
879,38.85,CT,2017-08-04,8879,exp
