amount,total
78.3,1070.8
4.07,1070.8
22.48,1070.8
19.35,1070.8
46.77,1070.8
15.25,1070.8
31.72,1070.8
8.34,1070.8
19.93,1070.8
32.41,1070.8
14,1070.8
32.66,1070.8
27.19,1070.8
39.71,1070.8
56.4,1070.8
53.41,1070.8
64.28,1070.8
15.41,1070.8
3.4,843.84
37.12,843.84
52.91,843.84
26.96,843.84
137.93,843.84
0.31,843.84
37.97,843.84
9.66,843.84
37.67,843.84
10.97,843.84
71.38,843.84
200.53,843.84
23.72,843.84
11.82,843.84
54.47,843.84
61.81,843.84
25.74,843.84
39.47,843.84
69.53,28962.36
305.11,28962.36
560.9,28962.36
661.53,28962.36
265.33,28962.36
526.09,28962.36
41.98,28962.36
110.9,28962.36
1022.06,28962.36
264.99,28962.36
891,28962.36
1304.93,28962.36
115.08,28962.36
226.78,28962.36
428.54,28962.36
372.92,28962.36
336.82,28962.36
34.65,28962.36
157.03,28962.36
395.67,28962.36
969.68,28962.36
112.55,28962.36
845.44,28962.36
4217.86,28962.36
305.38,28962.36
377.53,28962.36
262.63,28962.36
2846.67,28962.36
403.01,28962.36
635.86,28962.36
190.73,28962.36
78.33,28962.36
57.44,28962.36
304.26,28962.36
464.45,28962.36
103.99,28962.36
322.94,28962.36
272.33,28962.36
2087.38,28962.36
149.15,28962.36
370.77,28962.36
301.87,28962.36
63.61,28962.36
53.69,28962.36
17.95,28962.36
388.56,28962.36
308.12,28962.36
271.1,28962.36
106.67,28962.36
370.79,28962.36
471.5,28962.36
381.95,28962.36
534.57,28962.36
183.32,28962.36
1520.17,28962.36
518.27,28962.36
20.37,941.28
42.62,941.28
20.8,941.28
38.7,941.28
20.02,941.28
33.71,941.28
2.34,941.28
21.43,941.28
30.43,941.28
41.47,941.28
32.64,941.28
1.01,941.28
33.16,941.28
56.48,941.28
18.97,941.28
15.21,941.28
26.78,941.28
303.89,941.28
64.83,941.28
14.39,941.28
18.15,941.28
48.84,941.28
35.04,941.28
38.26,664.24
0.49,664.24
14.85,664.24
44.03,664.24
30.77,664.24
7.36,664.24
17.29,664.24
20.73,664.24
38.06,664.24
32.67,664.24
51.28,664.24
4.13,664.24
39.95,664.24
57.66,664.24
36.73,664.24
56.24,664.24
9.5,664.24
9.34,664.24
42.33,664.24
21.64,664.24
20.28,664.24
26.49,664.24
18.24,664.24
1.08,664.24
17.18,664.24
7.66,664.24
27.35,888.62
29.27,888.62
17.02,888.62
19.92,888.62
15.87,888.62
46.75,888.62
18.32,888.62
23.9,888.62
88.35,888.62
40.94,888.62
45.72,888.62
51.04,888.62
36.61,888.62
35.18,888.62
6.19,888.62
30.45,888.62
90.96,888.62
11.21,888.62
18.44,888.62
40.5,888.62
37.11,888.62
1.92,888.62
35.71,888.62
61.21,888.62
12.03,888.62
38.13,888.62
8.03,888.62
0.49,888.62
54.33,897.97
16.22,897.97
6.18,897.97
19.88,897.97
33.83,897.97
41.77,897.97
5.99,897.97
4.39,897.97
43.2,897.97
1.62,897.97
45.98,897.97
76.43,897.97
3.87,897.97
2.76,897.97
24.96,897.97
45.08,897.97
10.82,897.97
24.32,897.97
19.54,897.97
36.2,897.97
31.23,897.97
50.56,897.97
42.16,897.97
3.72,897.97
13.12,897.97
103.44,897.97
14.7,897.97
43.73,897.97
1.8,897.97
30.61,897.97
45.53,897.97
58.54,935.89
22.9,935.89
60.37,935.89
84.83,935.89
38.22,935.89
29.84,935.89
16.49,935.89
33.7,935.89
37.43,935.89
4.26,935.89
26.71,935.89
46.6,935.89
28.2,935.89
17.01,935.89
32.34,935.89
29.2,935.89
2.59,935.89
18.84,935.89
2.69,935.89
94.57,935.89
10.08,935.89
19.65,935.89
29.55,935.89
9.07,935.89
65.61,935.89
7.15,935.89
7.35,935.89
38.88,935.89
38.86,935.89
24.36,935.89
42.84,555.36
50.81,555.36
131.86,555.36
7.92,555.36
39.51,555.36
48.45,555.36
64.38,555.36
0.31,555.36
56.55,555.36
13.27,555.36
36.84,555.36
50.73,555.36
11.89,555.36
3.91,889.04
124.73,889.04
13.34,889.04
40.95,889.04
37.76,889.04
62.34,889.04
59.3,889.04
59.5,889.04
3.51,889.04
64.93,889.04
23.85,889.04
31.9,889.04
14.29,889.04
66.87,889.04
24.75,889.04
48.02,889.04
19.06,889.04
33.82,889.04
34.94,889.04
25.48,889.04
21.22,889.04
24.84,889.04
3.93,889.04
15.48,889.04
30.32,889.04
7.26,997.7
73.49,997.7
151.54,997.7
39.16,997.7
48.45,997.7
6.01,997.7
41.28,997.7
5.12,997.7
21.95,997.7
35.32,997.7
24.46,997.7
6.35,997.7
8.09,997.7
28.74,997.7
42,997.7
14.94,997.7
16.47,997.7
3.06,997.7
15.79,997.7
46.85,997.7
45.47,997.7
48.53,997.7
9.67,997.7
24.36,997.7
15.5,997.7
119.1,997.7
49.49,997.7
5.41,997.7
43.84,997.7
44.15,44.15
19.18,805.93
41.23,805.93
6.82,805.93
17.93,805.93
12.01,805.93
2.57,805.93
68.64,805.93
5.29,805.93
15.61,805.93
61.83,805.93
30.95,805.93
25.3,805.93
43.79,805.93
27.79,805.93
45.22,805.93
26.41,805.93
21.22,805.93
28.47,805.93
22.23,805.93
9.85,805.93
16.28,805.93
15.17,805.93
115.58,805.93
40.37,805.93
42.4,805.93
43.79,805.93
35.13,73.68
22.38,73.68
16.17,73.68
94.69,274.01
97.72,274.01
63.58,274.01
18.02,274.01
80.92,1293.01
21.45,1293.01
10.76,1293.01
512.4,1293.01
36.31,1293.01
6.05,1293.01
148.64,1293.01
21.42,1293.01
342.61,1293.01
11.2,1293.01
20.46,1293.01
17.34,1293.01
63.45,1293.01
38.85,816.41
2.19,816.41
19.55,816.41
17.36,816.41
37.54,816.41
20.35,816.41
62.34,816.41
16.92,816.41
41.67,816.41
53.07,816.41
14.41,816.41
13.57,816.41
82.21,816.41
22.49,816.41
14.71,816.41
11.61,816.41
1,816.41
66.32,816.41
14.07,816.41
29.09,816.41
45.08,816.41
18.93,816.41
12.21,816.41
30.91,816.41
15.39,816.41
11.96,816.41
44.09,816.41
40.65,816.41
17.87,816.41
173.84,316.26
142.42,316.26
56.5,857.24
41.88,857.24
30.28,857.24
32.24,857.24
20.2,857.24
0.36,857.24
38.84,857.24
22.53,857.24
45.23,857.24
17.41,857.24
20.08,857.24
39.36,857.24
20.58,857.24
22.85,857.24
6.3,857.24
50.93,857.24
70.36,857.24
30.44,857.24
60.41,857.24
12,857.24
17.27,857.24
29.76,857.24
7,857.24
46.05,857.24
14.36,857.24
53.76,857.24
33.85,857.24
16.41,857.24
66.23,621.18
87.01,621.18
70.5,621.18
30.25,621.18
44.08,621.18
5.95,621.18
34.4,621.18
3.77,621.18
10.19,621.18
44.61,621.18
44.05,621.18
27.29,621.18
11.1,621.18
15.1,621.18
33.31,621.18
28.67,621.18
31.78,621.18
32.89,621.18
60.58,692.88
5.5,692.88
9.21,692.88
46.16,692.88
39.54,692.88
9.32,692.88
16.55,692.88
38.27,692.88
7.23,692.88
32.98,692.88
37.5,692.88
16.01,692.88
0.72,692.88
44.19,692.88
8.93,692.88
15.79,692.88
32.43,692.88
13.8,692.88
9.25,692.88
20.43,692.88
80.52,692.88
18.19,692.88
19.59,692.88
44.05,692.88
6.95,692.88
36.94,692.88
22.25,692.88
8.92,741.54
95.03,741.54
8.35,741.54
36.57,741.54
3.93,741.54
7.13,741.54
51.65,741.54
40.83,741.54
11.84,741.54
12.58,741.54
22.89,741.54
36.79,741.54
7.65,741.54
19.8,741.54
7.32,741.54
41.65,741.54
66.76,741.54
42.35,741.54
14.71,741.54
4.36,741.54
7.73,741.54
52.17,741.54
24.64,741.54
62.26,741.54
53.63,741.54
7.32,173.02
165.7,173.02
8.67,773.76
1.46,773.76
11.77,773.76
37.58,773.76
5.98,773.76
28.55,773.76
16.61,773.76
41.13,773.76
29.72,773.76
35.61,773.76
1.73,773.76
24.38,773.76
31.88,773.76
23.59,773.76
75.12,773.76
6.82,773.76
46.52,773.76
7.29,773.76
4.19,773.76
11.4,773.76
109.17,773.76
38.02,773.76
32.21,773.76
9.81,773.76
21.46,773.76
68.79,773.76
9.3,773.76
6.53,773.76
28.47,773.76
237.18,1326.01
46.54,1326.01
126.92,1326.01
117.1,1326.01
64.43,1326.01
27.34,1326.01
5.18,1326.01
40.41,1326.01
54.55,1326.01
18.81,1326.01
31.14,1326.01
42.34,1326.01
45.73,1326.01
1.58,1326.01
59.08,1326.01
16.95,1326.01
28.94,1326.01
45.14,1326.01
16.27,1326.01
49.27,1326.01
7.77,1326.01
38.64,1326.01
144.98,1326.01
59.72,1326.01
9.27,780.76
14.27,780.76
36.16,780.76
3.67,780.76
8.52,780.76
9.61,780.76
24.84,780.76
39.26,780.76
52.2,780.76
19.29,780.76
2.56,780.76
42.11,780.76
16.9,780.76
17.1,780.76
4.41,780.76
17.47,780.76
35.59,780.76
47.05,780.76
45.53,780.76
27.62,780.76
38.44,780.76
34.16,780.76
33.89,780.76
18.25,780.76
25.73,780.76
41.05,780.76
115.81,780.76
130.35,670.65
3.35,670.65
38.4,670.65
55.73,670.65
27.2,670.65
10.93,670.65
19.09,670.65
6.4,670.65
19.79,670.65
23.82,670.65
16.8,670.65
65.84,670.65
49.62,670.65
22.76,670.65
20.52,670.65
11.44,670.65
25.88,670.65
2.68,670.65
36.28,670.65
44.42,670.65
15.4,670.65
23.95,670.65
92.09,601.91
41.36,601.91
41.79,601.91
48.43,601.91
8.56,601.91
12.43,601.91
46.16,601.91
11.5,601.91
56.26,601.91
57.31,601.91
19.26,601.91
22.94,601.91
13.5,601.91
22.82,601.91
13.6,601.91
32.26,601.91
6.05,601.91
24.21,601.91
31.38,601.91
8.48,848.42
5.06,848.42
59.01,848.42
4.76,848.42
4.63,848.42
2.01,848.42
38.33,848.42
53.63,848.42
15.02,848.42
42.16,848.42
113.03,848.42
37.4,848.42
25.26,848.42
4.86,848.42
74.07,848.42
61.35,848.42
27.53,848.42
23.58,848.42
12.04,848.42
40.71,848.42
38.1,848.42
20.41,848.42
21.92,848.42
9.89,848.42
18.73,848.42
42.12,848.42
9.74,848.42
34.59,848.42
13.21,885.34
4.96,885.34
47.14,885.34
36.05,885.34
9.02,885.34
3.64,885.34
41.68,885.34
25.07,885.34
10,885.34
35.49,885.34
20.58,885.34
48.79,885.34
37.04,885.34
27.48,885.34
1.43,885.34
1.44,885.34
42.47,885.34
22.14,885.34
16,885.34
13.61,885.34
24.94,885.34
30.93,885.34
15.06,885.34
22.05,885.34
32.69,885.34
253,885.34
49.43,885.34
31.94,1193.85
30.65,1193.85
45.72,1193.85
0.53,1193.85
29.72,1193.85
13.35,1193.85
5.54,1193.85
54.71,1193.85
30.24,1193.85
8.67,1193.85
46.84,1193.85
19.93,1193.85
33.89,1193.85
1.69,1193.85
35.21,1193.85
129.57,1193.85
33.72,1193.85
346.43,1193.85
38.92,1193.85
3.27,1193.85
52.36,1193.85
16.16,1193.85
11.98,1193.85
5.71,1193.85
8.4,1193.85
57.12,1193.85
30.03,1193.85
53.57,1193.85
17.98,1193.85
7.78,592.21
10.54,592.21
102.88,592.21
42.33,592.21
29.99,592.21
51.09,592.21
75.38,592.21
124.46,592.21
6.55,592.21
25.67,592.21
16.24,592.21
19.74,592.21
7.92,592.21
34.32,592.21
37.32,592.21
100.12,502.15
332.47,502.15
22.69,502.15
46.87,502.15
33.61,768.04
32.02,768.04
80.25,768.04
23.02,768.04
17.77,768.04
32.31,768.04
15.47,768.04
41.12,768.04
15.79,768.04
57.11,768.04
36.59,768.04
19.79,768.04
15.51,768.04
30.28,768.04
3.01,768.04
73.71,768.04
25.79,768.04
35.53,768.04
26.24,768.04
10.84,768.04
43.55,768.04
27.17,768.04
14.76,768.04
11,768.04
45.8,768.04
42.15,654.11
8.04,654.11
1.25,654.11
16.3,654.11
0.74,654.11
6.28,654.11
21.27,654.11
48.1,654.11
43.85,654.11
5.89,654.11
31.66,654.11
26.42,654.11
12.76,654.11
68.24,654.11
14.96,654.11
26.02,654.11
48.08,654.11
15.67,654.11
31.07,654.11
23.95,654.11
56.15,654.11
9.73,654.11
5.26,654.11
16.18,654.11
0.19,654.11
17.2,654.11
28.08,654.11
5.72,654.11
22.9,654.11
120.81,904.18
16.65,904.18
38.04,904.18
120.12,904.18
25,904.18
24.26,904.18
5.56,904.18
13.39,904.18
22.7,904.18
52.86,904.18
50.41,904.18
2.94,904.18
31.27,904.18
8.7,904.18
55.4,904.18
12.5,904.18
14.26,904.18
20.97,904.18
9.58,904.18
40.15,904.18
38.64,904.18
38.98,904.18
25.26,904.18
5.89,904.18
40.02,904.18
69.82,904.18
49.3,661.25
30.63,661.25
24.02,661.25
24.44,661.25
17.14,661.25
49.05,661.25
12.89,661.25
0.72,661.25
30.53,661.25
7.35,661.25
44.08,661.25
38.27,661.25
45.12,661.25
36.12,661.25
7.4,661.25
28.62,661.25
13.58,661.25
12.14,661.25
13.75,661.25
54.15,661.25
36.54,661.25
7.56,661.25
39.42,661.25
33.59,661.25
4.84,661.25
116.01,893.83
213.12,893.83
95.84,893.83
273.11,893.83
156.35,893.83
39.4,893.83
32.35,32.35
55.96,884.03
80.44,884.03
2.12,884.03
32.03,884.03
21.02,884.03
148.78,884.03
29.62,884.03
29.52,884.03
27.47,884.03
52.95,884.03
6.83,884.03
15.67,884.03
42.13,884.03
13.23,884.03
9.79,884.03
69.73,884.03
15.83,884.03
20.98,884.03
5.97,884.03
38.67,884.03
39.93,884.03
14.92,884.03
5.81,884.03
2.44,884.03
37.48,884.03
25.48,884.03
39.23,884.03
9.82,977.32
6.33,977.32
15.74,977.32
54.14,977.32
49.6,977.32
8.53,977.32
47.77,977.32
44.17,977.32
4.63,977.32
40.54,977.32
70.66,977.32
24.8,977.32
39.23,977.32
26.05,977.32
44.3,977.32
45.15,977.32
12.99,977.32
11.25,977.32
45.15,977.32
25.23,977.32
38.84,977.32
9.87,977.32
2.26,977.32
134.69,977.32
13.95,977.32
7.87,977.32
49.8,977.32
51.8,977.32
42.16,977.32
38.71,875.36
24.3,875.36
47.51,875.36
34.37,875.36
37.32,875.36
95.69,875.36
17.98,875.36
23.69,875.36
11.52,875.36
40.48,875.36
65.5,875.36
27.66,875.36
40.45,875.36
36.69,875.36
64.35,875.36
17.17,875.36
66.72,875.36
0.01,875.36
41.5,875.36
17.01,875.36
3.13,875.36
53.37,875.36
41.13,875.36
0.26,875.36
19.68,875.36
9.16,875.36
345.18,1219.32
15.94,1219.32
22.74,1219.32
21.51,1219.32
64.89,1219.32
7.07,1219.32
476.19,1219.32
23.99,1219.32
47.07,1219.32
38.31,1219.32
7.49,1219.32
148.94,1219.32
51.71,724.57
26.93,724.57
76.75,724.57
3.98,724.57
57.31,724.57
5.28,724.57
7.04,724.57
4.85,724.57
29.46,724.57
50.22,724.57
16.11,724.57
4.67,724.57
14.05,724.57
23.87,724.57
45.29,724.57
29.26,724.57
28.92,724.57
0.27,724.57
44.68,724.57
17.25,724.57
27.43,724.57
17.93,724.57
25.44,724.57
7.66,724.57
31.2,724.57
53.59,724.57
23.42,724.57
26.77,802.53
26.3,802.53
8.84,802.53
21.38,802.53
48.56,802.53
0.42,802.53
56.42,802.53
0.21,802.53
27.78,802.53
92.7,802.53
27.12,802.53
40.07,802.53
38.41,802.53
24.01,802.53
12.57,802.53
17.06,802.53
26.3,802.53
18.84,802.53
30.38,802.53
20.78,802.53
33.28,802.53
57.48,802.53
31.72,802.53
29.37,802.53
6.17,802.53
23.12,802.53
28.11,802.53
28.36,802.53
15.57,838.22
0.13,838.22
40.04,838.22
66.31,838.22
138.16,838.22
13.29,838.22
50.06,838.22
25.45,838.22
24.2,838.22
17.5,838.22
33.86,838.22
24.92,838.22
31.45,838.22
13.66,838.22
26.92,838.22
25.13,838.22
36.37,838.22
6.45,838.22
20,838.22
42.55,838.22
16.04,838.22
2.83,838.22
42.39,838.22
10.69,838.22
35.54,838.22
16.28,838.22
2,838.22
15.82,838.22
44.61,838.22
117.77,336.9
93.35,336.9
125.78,336.9
38.88,654.47
11.18,654.47
45.65,654.47
39.37,654.47
30.54,654.47
44.02,654.47
0.03,654.47
46.5,654.47
12.13,654.47
20.99,654.47
0.73,654.47
7.51,654.47
19.85,654.47
40.57,654.47
22.41,654.47
8.22,654.47
23.29,654.47
70.95,654.47
38.69,654.47
10.08,654.47
14.02,654.47
23.18,654.47
46.45,654.47
9.95,654.47
29.28,654.47
23.93,814.69
14.63,814.69
18.22,814.69
21.1,814.69
16.92,814.69
66.52,814.69
11.43,814.69
9.43,814.69
11.16,814.69
68.25,814.69
4.63,814.69
27.89,814.69
8.25,814.69
28.75,814.69
42.7,814.69
16.31,814.69
29.8,814.69
30.78,814.69
46.85,814.69
0.1,814.69
43.39,814.69
62.24,814.69
39.14,814.69
33.88,814.69
24.74,814.69
57.05,814.69
12.55,814.69
19.06,814.69
24.99,814.69
7.25,638.5
24.61,638.5
45.81,638.5
40.74,638.5
10.69,638.5
14.37,638.5
72.76,638.5
4.17,638.5
0.17,638.5
36.48,638.5
5.12,638.5
40.66,638.5
44.86,638.5
25.69,638.5
5.27,638.5
14.95,638.5
14.13,638.5
15.72,638.5
16.03,638.5
34.02,638.5
44.27,638.5
13.85,638.5
38.63,638.5
46.93,638.5
16.03,638.5
5.29,638.5
23.11,893.06
53.82,893.06
53.86,893.06
3.15,893.06
20.47,893.06
37.37,893.06
31.69,893.06
8.57,893.06
11.95,893.06
59.93,893.06
28.81,893.06
68.81,893.06
60.5,893.06
44.06,893.06
93.23,893.06
38.87,893.06
46.17,893.06
41.68,893.06
12.3,893.06
9.54,893.06
1.12,893.06
30.25,893.06
4.47,893.06
9.01,893.06
20.21,893.06
20.36,893.06
6.01,893.06
23.71,893.06
3.96,893.06
26.07,893.06
26.04,1014.66
40.05,1014.66
24.06,1014.66
7.89,1014.66
17.54,1014.66
25.29,1014.66
6.39,1014.66
46.1,1014.66
9.57,1014.66
37.24,1014.66
0.56,1014.66
103.93,1014.66
42.97,1014.66
35.07,1014.66
2.48,1014.66
25.3,1014.66
57.27,1014.66
4.58,1014.66
29.61,1014.66
11.28,1014.66
58.91,1014.66
123.18,1014.66
37.24,1014.66
21.46,1014.66
17.96,1014.66
55.96,1014.66
72.38,1014.66
38.05,1014.66
19.53,1014.66
16.77,1014.66
30.33,860.69
18.34,860.69
37.2,860.69
41.42,860.69
8.54,860.69
9.54,860.69
16.58,860.69
63.46,860.69
64.6,860.69
39.43,860.69
18.05,860.69
37.29,860.69
25.76,860.69
6.03,860.69
1.04,860.69
20.76,860.69
20.37,860.69
54.78,860.69
19.32,860.69
33.66,860.69
9.67,860.69
18.51,860.69
46.1,860.69
44.02,860.69
18.17,860.69
45.46,860.69
31.33,860.69
45.2,860.69
35.73,860.69
22.87,457.01
33.41,457.01
15.6,457.01
56.05,457.01
64.57,457.01
2.19,457.01
24.85,457.01
27.31,457.01
37.38,457.01
37.2,457.01
21.82,457.01
1.81,457.01
26.9,457.01
8.9,457.01
47.42,457.01
28.73,457.01
72.83,939.84
48.15,939.84
44.29,939.84
35.09,939.84
22.68,939.84
29.72,939.84
55.39,939.84
40.64,939.84
28.87,939.84
8.92,939.84
29.72,939.84
21.15,939.84
97.09,939.84
43.98,939.84
13.32,939.84
22.31,939.84
22.72,939.84
102.22,939.84
2.54,939.84
21.93,939.84
42.96,939.84
18.57,939.84
36.14,939.84
6.67,939.84
28.93,939.84
23.34,939.84
19.67,939.84
46.66,861.44
118.55,861.44
17.68,861.44
199.04,861.44
82.66,861.44
11.99,861.44
39.42,861.44
32.1,861.44
313.34,861.44
20.55,879.12
13.32,879.12
8.49,879.12
17.19,879.12
30.53,879.12
37.32,879.12
13.5,879.12
34.29,879.12
6.61,879.12
22.27,879.12
29.24,879.12
23.17,879.12
51.78,879.12
15.79,879.12
24.18,879.12
21.73,879.12
43.68,879.12
20.58,879.12
0.96,879.12
34.73,879.12
176.23,879.12
20.12,879.12
14.69,879.12
34.32,879.12
13.53,879.12
28.58,879.12
22.72,879.12
48.9,879.12
50.12,879.12
48.53,931.47
35.53,931.47
41.86,931.47
20.81,931.47
46.54,931.47
17.95,931.47
54.52,931.47
48.46,931.47
7.17,931.47
35.31,931.47
32.66,931.47
6.92,931.47
31.15,931.47
8.56,931.47
9.73,931.47
33.82,931.47
65.16,931.47
86.64,931.47
13.06,931.47
38.38,931.47
27.11,931.47
4.7,931.47
107.73,931.47
0.46,931.47
9.34,931.47
31.98,931.47
30.42,931.47
36.97,931.47
572.01,1724.69
131.24,1724.69
34.22,1724.69
51.81,1724.69
23.21,1724.69
13.77,1724.69
18.98,1724.69
41.75,1724.69
18.82,1724.69
37.88,1724.69
3.63,1724.69
18.31,1724.69
20.17,1724.69
9.83,1724.69
1.49,1724.69
14.33,1724.69
335.36,1724.69
0.27,1724.69
8.83,1724.69
19.53,1724.69
12.35,1724.69
125.51,1724.69
107.24,1724.69
23.45,1724.69
61.71,1724.69
18.99,1724.69
12.83,819.89
3.8,819.89
0.74,819.89
23.92,819.89
40.18,819.89
80.73,819.89
24.1,819.89
8.26,819.89
30.91,819.89
39.75,819.89
10.34,819.89
1.69,819.89
2.25,819.89
33.96,819.89
8.96,819.89
16.06,819.89
18.93,819.89
42.5,819.89
9.6,819.89
42.1,819.89
16.46,819.89
9.01,819.89
41.54,819.89
73.95,819.89
17.15,819.89
38.62,819.89
77.58,819.89
76.25,819.89
10.61,819.89
7.11,819.89
17.81,122.49
25.57,122.49
79.11,122.49
28.39,912.59
70.72,912.59
5.67,912.59
51.7,912.59
16.45,912.59
45.13,912.59
43.65,912.59
37.39,912.59
28.65,912.59
55.92,912.59
12.26,912.59
30.13,912.59
5.93,912.59
37.75,912.59
34.79,912.59
19.31,912.59
16.47,912.59
4.27,912.59
81.61,912.59
31.64,912.59
16.1,912.59
22.07,912.59
34.59,912.59
42.98,912.59
4.24,912.59
8.36,912.59
9.32,912.59
42.11,912.59
16.03,912.59
33.43,912.59
25.53,912.59
29.37,895.47
57.82,895.47
27.96,895.47
6.31,895.47
66.86,895.47
35.58,895.47
12.61,895.47
2.71,895.47
41.72,895.47
12.36,895.47
17.53,895.47
17.49,895.47
55.5,895.47
25.81,895.47
43.17,895.47
29.33,895.47
16.1,895.47
46.69,895.47
33.68,895.47
50.63,895.47
45.61,895.47
33.27,895.47
38.44,895.47
77.84,895.47
15.52,895.47
17.04,895.47
20.6,895.47
17.92,895.47
40.57,114.39
73.82,114.39
12.48,56.4
10.34,56.4
33.58,56.4
44.59,975.88
30.46,975.88
38.99,975.88
15.98,975.88
9.6,975.88
53.84,975.88
38.35,975.88
32.12,975.88
39.79,975.88
45.03,975.88
15.46,975.88
42.92,975.88
30.29,975.88
7.29,975.88
17.92,975.88
5.87,975.88
55.15,975.88
23.29,975.88
69.83,975.88
4.92,975.88
51.14,975.88
1.66,975.88
6.39,975.88
62.77,975.88
9.55,975.88
50,975.88
4.39,975.88
43,975.88
56.17,975.88
10.51,975.88
22.18,975.88
36.43,975.88
9.9,74.5
64.6,74.5
38.09,749.67
55.77,749.67
28.28,749.67
5.2,749.67
27.35,749.67
30.83,749.67
56.33,749.67
12.62,749.67
12.69,749.67
21.39,749.67
3.71,749.67
10.75,749.67
39.67,749.67
23.48,749.67
46.6,749.67
40.09,749.67
1.91,749.67
11.72,749.67
37.97,749.67
27.21,749.67
10.57,749.67
37.8,749.67
19.17,749.67
59.98,749.67
19.36,749.67
47.78,749.67
5.61,749.67
17.74,749.67
44.05,768.13
16.73,768.13
14.45,768.13
21.96,768.13
8.82,768.13
18.07,768.13
56.8,768.13
46.23,768.13
14.07,768.13
2.37,768.13
41.74,768.13
47.94,768.13
30.37,768.13
70.53,768.13
32.58,768.13
24.53,768.13
14.97,768.13
1.11,768.13
10.33,768.13
14.65,768.13
15.74,768.13
10.16,768.13
44.43,768.13
31.64,768.13
36.5,768.13
44.35,768.13
10.51,768.13
42.5,768.13
478.89,8274.35
228.93,8274.35
460.96,8274.35
672.44,8274.35
901.32,8274.35
2917.32,8274.35
74.83,8274.35
353.03,8274.35
287.36,8274.35
189.56,8274.35
354.65,8274.35
265.7,8274.35
713.98,8274.35
273.44,8274.35
101.94,8274.35
26.79,843.87
38.83,843.87
21.37,843.87
48.71,843.87
62.15,843.87
10.7,843.87
2.66,843.87
66.67,843.87
37.18,843.87
5.36,843.87
10.65,843.87
36.58,843.87
43.92,843.87
61.26,843.87
2.19,843.87
46.05,843.87
42.69,843.87
4.12,843.87
104.71,843.87
43.89,843.87
24.62,843.87
17.19,843.87
14.13,843.87
22.35,843.87
7.94,843.87
29.16,843.87
12,843.87
26.46,793.11
